City,Floor,Rooms,Sqm,District,Broker,Currency,HTML_ID,Agency,Type,Source,nFloor,Price,ID,Price_USD,price_per_sqm
երևան,9.0,3.0,77.0,շենգավիթ,,$,15997,1.0,Պանելային,list_am,9.0,45000.0,8442111.0,45000.0,584.42
երևան,6.0,2.0,61.0,աջափնյակ,,$,15998,1.0,Պանելային,list_am,16.0,43000.0,12282321.0,43000.0,704.92
երևան,1.0,1.0,36.0,շենգավիթ,,$,15999,1.0,Պանելային,list_am,4.0,38000.0,9090775.0,38000.0,1055.56
երևան,7.0,4.0,105.0,մալաթիա,,$,16000,1.0,Պանելային,list_am,14.0,62000.0,13116868.0,62000.0,590.48
երևան,4.0,3.0,90.0,0,,$,16002,1.0,Պանելային,list_am,10.0,105000.0,11709206.0,105000.0,1166.67
երևան,3.0,4.0,92.0,շենգավիթ,,$,16003,1.0,Քարե,list_am,5.0,50000.0,7705117.0,50000.0,543.48
երևան,4.0,1.0,30.0,շենգավիթ,,$,16004,1.0,Պանելային,list_am,4.0,30500.0,7947879.0,30500.0,1016.67
երևան,2.0,3.0,56.0,արաբկիր,,$,16005,1.0,Քարե,list_am,5.0,68000.0,11704974.0,68000.0,1214.29
երևան,2.0,4.0,100.0,մալաթիա,,$,16006,1.0,Քարե,list_am,5.0,110000.0,12476300.0,110000.0,1100.0
երևան,4.0,1.0,36.0,կենտրոն,,$,16007,1.0,Քարե,list_am,5.0,75000.0,12335232.0,75000.0,2083.33
երևան,1.0,1.0,36.0,շենգավիթ,,$,16008,1.0,Պանելային,list_am,4.0,35000.0,8686326.0,35000.0,972.22
երևան,6.0,2.0,64.0,աջափնյակ,,$,16009,1.0,Պանելային,list_am,16.0,41000.0,12282299.0,41000.0,640.62
yerevan,15.0,3.0,74.0,արաբկիր,,$,16010,1.0,Մոնոլիտ,list_am,16.0,112000.0,11704327.0,112000.0,1513.51
երևան,3.0,2.0,59.0,0,,$,16011,1.0,Քարե,list_am,4.0,51000.0,12282289.0,51000.0,864.41
երևան,5.0,3.0,44.0,արաբկիր,,$,16012,1.0,Քարե,list_am,5.0,58000.0,11863131.0,58000.0,1318.18
երևան,3.0,2.0,67.0,աջափնյակ,,$,16014,1.0,Մոնոլիտ,list_am,12.0,67000.0,12282230.0,67000.0,1000.0
երևան,12.0,2.0,80.0,0,,$,16015,1.0,Մոնոլիտ,list_am,20.0,130000.0,10693879.0,130000.0,1625.0
երևան,6.0,1.0,42.0,0,,$,16016,1.0,Պանելային,list_am,12.0,36000.0,12274879.0,36000.0,857.14
երևան,1.0,2.0,56.0,արաբկիր,,$,16017,1.0,Քարե,list_am,5.0,65000.0,11846070.0,65000.0,1160.71
երևան,3.0,3.0,75.0,շենգավիթ,,$,16018,1.0,Պանելային,list_am,4.0,48000.0,10020526.0,48000.0,640.0
yerevan,1.0,1.0,53.0,0,,$,16019,1.0,Պանելային,list_am,9.0,49000.0,12274850.0,49000.0,924.53
երևան,8.0,1.0,45.0,աջափնյակ,,$,16020,1.0,Պանելային,list_am,9.0,40000.0,12274796.0,40000.0,888.89
երևան,9.0,3.0,112.0,կենտրոն,,$,16021,1.0,Մոնոլիտ,list_am,14.0,125000.0,12124638.0,125000.0,1116.07
երևան,2.0,1.0,36.0,շենգավիթ,,$,16022,1.0,Պանելային,list_am,4.0,35000.0,8367974.0,35000.0,972.22
երևան,4.0,1.0,46.0,աջափնյակ,,$,16023,1.0,Պանելային,list_am,16.0,37000.0,12274666.0,37000.0,804.35
երևան,6.0,3.0,73.0,կենտրոն,,$,16024,1.0,Պանելային,list_am,9.0,126000.0,12705657.0,126000.0,1726.03
երևան,3.0,3.0,85.0,շենգավիթ,,$,16025,1.0,Պանելային,list_am,4.0,55000.0,7857730.0,55000.0,647.06
երևան,1.0,3.0,66.0,քանաքեռ,,$,16026,1.0,Պանելային,list_am,9.0,60000.0,13116864.0,60000.0,909.09
yerevan,3.0,1.0,48.0,0,,$,16027,1.0,Քարե,list_am,5.0,37000.0,12274449.0,37000.0,770.83
երևան,8.0,4.0,90.0,նորք,,$,16029,1.0,Պանելային,list_am,9.0,45000.0,11884008.0,45000.0,500.0
երևան,8.0,5.0,180.0,կենտրոն,,$,16030,1.0,Մոնոլիտ,list_am,9.0,360000.0,7521282.0,360000.0,2000.0
երևան,4.0,2.0,60.0,աջափնյակ,,$,16031,1.0,Պանելային,list_am,16.0,55000.0,12261642.0,55000.0,916.67
երևան,4.0,1.0,43.0,շենգավիթ,,$,16032,1.0,Պանելային,list_am,9.0,35000.0,8426053.0,35000.0,813.95
երևան,1.0,3.0,70.0,շենգավիթ,,$,16033,1.0,Պանելային,list_am,4.0,45000.0,8030946.0,45000.0,642.86
երևան,14.0,3.0,179.0,արաբկիր,,$,16034,1.0,Մոնոլիտ,list_am,14.0,242000.0,11051294.0,242000.0,1351.96
երևան,4.0,3.0,72.0,աջափնյակ,,$,16036,1.0,Քարե,list_am,4.0,57000.0,12261673.0,57000.0,791.67
երևան,13.0,3.0,158.0,արաբկիր,,$,16037,1.0,Մոնոլիտ,list_am,16.0,250000.0,11708932.0,250000.0,1582.28
երևան,1.0,3.0,64.0,շենգավիթ,,$,16038,1.0,Պանելային,list_am,4.0,45000.0,8442118.0,45000.0,703.12
երևան,4.0,3.0,75.0,կենտրոն,,$,16039,1.0,Քարե,list_am,4.0,140000.0,8803626.0,140000.0,1866.67
երևան,11.0,2.0,66.0,կենտրոն,,$,16040,1.0,Պանելային,list_am,11.0,106000.0,13022181.0,106000.0,1606.06
երևան,9.0,3.0,87.0,աջափնյակ,,$,16041,1.0,Պանելային,list_am,16.0,55000.0,12295805.0,55000.0,632.18
երևան,4.0,1.0,37.0,շենգավիթ,,$,16042,1.0,Պանելային,list_am,4.0,31000.0,7972584.0,31000.0,837.84
yerevan,3.0,4.0,102.0,0,,$,16043,1.0,Քարե,list_am,4.0,85000.0,12294230.0,85000.0,833.33
երևան,4.0,1.0,42.0,կենտրոն,,$,16044,1.0,Պանելային,list_am,10.0,89000.0,13021996.0,89000.0,2119.05
երևան,2.0,5.0,139.0,աջափնյակ,,$,16045,1.0,Քարե,list_am,5.0,90000.0,12294208.0,90000.0,647.48
երևան,2.0,2.0,67.0,արաբկիր,,$,16046,1.0,Քարե,list_am,5.0,70000.0,12850099.0,70000.0,1044.78
երևան,4.0,1.0,39.0,կենտրոն,,$,16047,1.0,Պանելային,list_am,12.0,85000.0,13021755.0,85000.0,2179.49
երևան,2.0,4.0,93.0,աջափնյակ,,$,16048,1.0,Պանելային,list_am,9.0,68000.0,12294161.0,68000.0,731.18
երևան,3.0,4.0,104.0,կենտրոն,,$,16049,1.0,Քարե,list_am,5.0,70000.0,8877888.0,70000.0,673.08
երևան,2.0,4.0,105.0,0,,$,16050,1.0,Պանելային,list_am,9.0,63000.0,12294110.0,63000.0,600.0
yerevan,16.0,4.0,84.0,0,,$,16051,1.0,Պանելային,list_am,16.0,53000.0,12294060.0,53000.0,630.95
երևան,1.0,1.0,36.0,շենգավիթ,,$,16052,1.0,Պանելային,list_am,4.0,29000.0,9372240.0,29000.0,805.56
երևան,2.0,4.0,94.0,աջափնյակ,,$,16053,1.0,Պանելային,list_am,16.0,70000.0,12294004.0,70000.0,744.68
երևան,4.0,2.0,50.0,շենգավիթ,,$,16054,1.0,Պանելային,list_am,4.0,41000.0,10655052.0,41000.0,820.0
երևան,8.0,3.0,89.0,0,,$,16055,1.0,Պանելային,list_am,14.0,66000.0,12293898.0,66000.0,741.57
երևան,1.0,3.0,76.0,0,,$,16057,1.0,Պանելային,list_am,9.0,72000.0,12293805.0,72000.0,947.37
երևան,4.0,2.0,50.0,շենգավիթ,,$,16058,1.0,Պանելային,list_am,4.0,38000.0,9547057.0,38000.0,760.0
երևան,6.0,3.0,80.0,աջափնյակ,,$,16059,1.0,Պանելային,list_am,16.0,48000.0,12293744.0,48000.0,600.0
երևան,1.0,1.0,36.0,աջափնյակ,,$,16060,1.0,Քարե,list_am,4.0,36500.0,13058592.0,36500.0,1013.89
երևան,2.0,2.0,48.0,կենտրոն,,$,16061,1.0,Քարե,list_am,6.0,202000.0,13040248.0,202000.0,4208.33
երևան,1.0,1.0,36.0,շենգավիթ,,$,16062,1.0,Պանելային,list_am,4.0,29000.0,9089391.0,29000.0,805.56
երևան,1.0,3.0,78.0,աջափնյակ,,$,16063,1.0,Քարե,list_am,5.0,68000.0,12408857.0,68000.0,871.79
երևան,1.0,2.0,67.0,կենտրոն,,$,16064,1.0,Քարե,list_am,5.0,138000.0,13049067.0,138000.0,2059.7
երևան,1.0,3.0,80.0,աջափնյակ,,$,16074,1.0,Մոնոլիտ,list_am,16.0,53000.0,12408804.0,53000.0,662.5
երևան,1.0,2.0,67.0,շենգավիթ,,$,16075,1.0,Պանելային,list_am,9.0,46000.0,12406474.0,46000.0,686.57
երևան,2.0,2.0,50.0,շենգավիթ,,$,16076,1.0,Պանելային,list_am,4.0,33500.0,9367970.0,33500.0,670.0
երևան,14.0,3.0,70.0,արաբկիր,,$,16077,1.0,Պանելային,list_am,17.0,115000.0,13080742.0,115000.0,1642.86
երևան,4.0,2.0,60.0,0,,$,16078,1.0,Քարե,list_am,5.0,59000.0,12433099.0,59000.0,983.33
երևան,4.0,1.0,30.0,շենգավիթ,,$,16080,1.0,Պանելային,list_am,4.0,30000.0,10256877.0,30000.0,1000.0
երևան,2.0,2.0,40.0,կենտրոն,,$,16081,1.0,Քարե,list_am,5.0,88000.0,13080539.0,88000.0,2200.0
երևան,1.0,1.0,30.0,0,,$,16082,1.0,Քարե,list_am,4.0,39000.0,12432949.0,39000.0,1300.0
երևան,4.0,3.0,78.0,շենգավիթ,,$,16083,1.0,Քարե,list_am,5.0,50000.0,10287761.0,50000.0,641.03
երևան,4.0,2.0,64.0,0,,$,16086,1.0,Քարե,list_am,4.0,55000.0,12417690.0,55000.0,859.38
երևան,5.0,2.0,54.0,աջափնյակ,,$,16087,1.0,Քարե,list_am,5.0,55000.0,13084052.0,55000.0,1018.52
երևան,9.0,3.0,90.0,արաբկիր,,$,16088,1.0,Մոնոլիտ,list_am,17.0,175000.0,12850606.0,175000.0,1944.44
երևան,7.0,3.0,100.0,կենտրոն,,$,16089,1.0,Քարե,list_am,7.0,290000.0,12522009.0,290000.0,2900.0
երևան,1.0,1.0,36.0,շենգավիթ,,$,16090,1.0,Պանելային,list_am,4.0,35000.0,10322234.0,35000.0,972.22
երևան,4.0,3.0,90.0,կենտրոն,,$,16091,1.0,Քարե,list_am,5.0,112000.0,13064571.0,112000.0,1244.44
երևան,5.0,4.0,107.0,դավթաշեն,,$,16092,1.0,Քարե,list_am,5.0,96000.0,12850205.0,96000.0,897.2
երևան,9.0,2.0,68.0,շենգավիթ,,$,16093,1.0,Պանելային,list_am,9.0,40000.0,9820149.0,40000.0,588.24
երևան,9.0,2.0,68.0,աջափնյակ,,$,16095,1.0,Պանելային,list_am,16.0,46000.0,12641536.0,46000.0,676.47
երևան,9.0,2.0,54.0,0,,$,16096,1.0,Մոնոլիտ,list_am,14.0,79700.0,12500031.0,79700.0,1475.93
երևան,3.0,5.0,125.0,0,,$,16097,1.0,Քարե,list_am,5.0,97000.0,12981355.0,97000.0,776.0
երևան,9.0,1.0,54.0,շենգավիթ,,$,16099,1.0,Պանելային,list_am,9.0,40000.0,10550304.0,40000.0,740.74
երևան,3.0,3.0,71.0,աջափնյակ,,$,16100,1.0,Քարե,list_am,4.0,62000.0,12981245.0,62000.0,873.24
երևան,11.0,2.0,49.0,արաբկիր,,$,16101,1.0,Մոնոլիտ,list_am,17.0,95000.0,12850480.0,95000.0,1938.78
yerevan,4.0,2.0,62.0,արաբկիր,,$,16102,1.0,Քարե,list_am,4.0,60000.0,11742419.0,60000.0,967.74
երևան,3.0,2.0,65.0,շենգավիթ,,$,16103,1.0,Պանելային,list_am,9.0,45000.0,9905821.0,45000.0,692.31
երևան,6.0,1.0,42.0,0,,$,16105,1.0,Պանելային,list_am,12.0,37000.0,12417724.0,37000.0,880.95
երևան,4.0,1.0,30.0,շենգավիթ,,$,16106,1.0,Պանելային,list_am,4.0,30000.0,10571617.0,30000.0,1000.0
երևան,4.0,2.0,98.0,կենտրոն,,$,16107,1.0,Քարե,list_am,4.0,90000.0,12545678.0,90000.0,918.37
երևան,6.0,2.0,54.0,նորք,,$,16108,1.0,Պանելային,list_am,9.0,44000.0,12511163.0,44000.0,814.81
երևան,7.0,3.0,76.0,աջափնյակ,,$,16109,1.0,Մոնոլիտ,list_am,14.0,67000.0,12417804.0,67000.0,881.58
երևան,3.0,1.0,47.0,շենգավիթ,,$,16110,1.0,Քարե,list_am,5.0,33000.0,10543278.0,33000.0,702.13
երևան,10.0,1.0,48.0,կենտրոն,,$,16111,1.0,Պանելային,list_am,10.0,82000.0,12544441.0,82000.0,1708.33
երևան,3.0,3.0,73.0,աջափնյակ,,$,16112,1.0,Քարե,list_am,4.0,50000.0,12417847.0,50000.0,684.93
երևան,4.0,4.0,160.0,կենտրոն,,$,16113,1.0,Քարե,list_am,4.0,235000.0,12515274.0,235000.0,1468.75
երևան,4.0,1.0,36.0,շենգավիթ,,$,16114,1.0,Պանելային,list_am,4.0,31000.0,10617332.0,31000.0,861.11
երևան,3.0,3.0,69.0,0,,$,16115,1.0,Քարե,list_am,6.0,73500.0,12972635.0,73500.0,1065.22
երևան,6.0,3.0,83.0,0,,$,16116,1.0,Պանելային,list_am,14.0,60000.0,12417890.0,60000.0,722.89
երևան,2.0,3.0,73.0,արաբկիր,,$,16117,1.0,Քարե,list_am,5.0,72000.0,12483937.0,72000.0,986.3
երևան,4.0,3.0,80.0,կենտրոն,,$,16119,1.0,Պանելային,list_am,10.0,165000.0,12131864.0,165000.0,2062.5
երևան,1.0,3.0,72.0,աջափնյակ,,$,16120,1.0,Քարե,list_am,5.0,77000.0,12417937.0,77000.0,1069.44
երևան,2.0,2.0,53.0,աջափնյակ,,$,16122,1.0,Քարե,list_am,4.0,58000.0,12641636.0,58000.0,1094.34
երևան,4.0,3.0,79.0,արաբկիր,,$,16123,1.0,Պանելային,list_am,14.0,75000.0,12483877.0,75000.0,949.37
երևան,2.0,2.0,41.0,կենտրոն,,$,16124,1.0,Քարե,list_am,5.0,150000.0,12681248.0,150000.0,3658.54
երևան,5.0,4.0,92.0,շենգավիթ,,$,16125,1.0,Քարե,list_am,5.0,50000.0,10655044.0,50000.0,543.48
երևան,4.0,3.0,113.0,արաբկիր,,$,16126,1.0,Մոնոլիտ,list_am,17.0,295000.0,12850314.0,295000.0,2610.62
երևան,4.0,1.0,41.0,աջափնյակ,,$,16127,1.0,Քարե,list_am,4.0,45000.0,12641603.0,45000.0,1097.56
երևան,3.0,3.0,65.0,շենգավիթ,,$,16128,1.0,Պանելային,list_am,4.0,48000.0,10825292.0,48000.0,738.46
երևան,2.0,3.0,100.0,արաբկիր,,$,16129,1.0,Քարե,list_am,5.0,110000.0,12483579.0,110000.0,1100.0
երևան,9.0,3.0,78.0,աջափնյակ,,$,16130,1.0,Պանելային,list_am,16.0,45000.0,12641563.0,45000.0,576.92
երևան,1.0,2.0,50.0,շենգավիթ,,$,16131,1.0,Պանելային,list_am,4.0,35000.0,10825218.0,35000.0,700.0
երևան,3.0,3.0,129.0,կենտրոն,,$,16132,1.0,Քարե,list_am,6.0,230000.0,12483724.0,230000.0,1782.95
երևան,4.0,2.0,50.0,շենգավիթ,,$,16133,1.0,Պանելային,list_am,4.0,35000.0,10872214.0,35000.0,700.0
երևան,2.0,1.0,30.0,աջափնյակ,,$,16134,1.0,Քարե,list_am,4.0,35500.0,12664649.0,35500.0,1183.33
երևան,6.0,4.0,145.0,կենտրոն,,$,16135,1.0,Մոնոլիտ,list_am,7.0,208000.0,12585226.0,208000.0,1434.48
երևան,2.0,2.0,55.0,նորք,,$,16136,1.0,Քարե,list_am,5.0,45000.0,13116858.0,45000.0,818.18
երևան,9.0,2.0,62.0,արաբկիր,,$,16137,1.0,Մոնոլիտ,list_am,17.0,95000.0,12850271.0,95000.0,1532.26
երևան,1.0,4.0,93.0,0,,$,16139,1.0,Քարե,list_am,4.0,65000.0,12664594.0,65000.0,698.92
երևան,7.0,4.0,92.0,արաբկիր,,$,16141,1.0,Պանելային,list_am,12.0,72000.0,11845825.0,72000.0,782.61
երևան,1.0,2.0,70.0,0,,$,16143,1.0,Պանելային,list_am,9.0,40000.0,12417979.0,40000.0,571.43
երևան,4.0,2.0,55.0,արաբկիր,,$,16144,1.0,Քարե,list_am,5.0,80000.0,11845686.0,80000.0,1454.55
երևան,5.0,3.0,73.0,շենգավիթ,,$,16145,1.0,Քարե,list_am,5.0,45000.0,10872143.0,45000.0,616.44
երևան,1.0,3.0,90.0,արաբկիր,,$,16146,1.0,Քարե,list_am,5.0,77000.0,12483541.0,77000.0,855.56
երևան,1.0,3.0,70.0,աջափնյակ,,$,16147,1.0,Քարե,list_am,4.0,72000.0,12418009.0,72000.0,1028.57
երևան,5.0,6.0,210.0,արաբկիր,,$,16148,1.0,Քարե,list_am,5.0,175000.0,12275480.0,175000.0,833.33
երևան,2.0,2.0,50.0,շենգավիթ,,$,16149,1.0,Պանելային,list_am,4.0,40000.0,10936017.0,40000.0,800.0
երևան,2.0,3.0,100.0,աջափնյակ,,$,16150,1.0,Քարե,list_am,5.0,82000.0,12418068.0,82000.0,820.0
երևան,5.0,3.0,150.0,կենտրոն,,$,16151,1.0,Քարե,list_am,5.0,310000.0,11704517.0,310000.0,2066.67
երևան,2.0,3.0,65.0,շենգավիթ,,$,16152,1.0,Պանելային,list_am,4.0,48000.0,10986439.0,48000.0,738.46
երևան,4.0,3.0,75.0,շենգավիթ,,$,16153,1.0,Պանելային,list_am,4.0,50000.0,11056950.0,50000.0,666.67
երևան,15.0,3.0,120.0,կենտրոն,,$,16154,1.0,Մոնոլիտ,list_am,21.0,480000.0,9893124.0,480000.0,4000.0
երևան,4.0,3.0,77.0,աջափնյակ,,$,16155,1.0,Քարե,list_am,5.0,55000.0,12288363.0,55000.0,714.29
երևան,3.0,3.0,84.0,արաբկիր,,$,16156,1.0,Քարե,list_am,5.0,135000.0,12483501.0,135000.0,1607.14
երևան,3.0,3.0,73.0,աջափնյակ,,$,16157,1.0,Քարե,list_am,4.0,52000.0,12288953.0,52000.0,712.33
երևան,1.0,2.0,56.0,շենգավիթ,,$,16158,1.0,Քարե,list_am,5.0,40000.0,11097778.0,40000.0,714.29
երևան,1.0,2.0,82.0,0,,$,16159,1.0,Քարե,list_am,7.0,65000.0,10387287.0,65000.0,792.68
երևան,5.0,3.0,100.0,արաբկիր,,$,16160,1.0,Քարե,list_am,5.0,95000.0,12483446.0,95000.0,950.0
երևան,12.0,4.0,100.0,աջափնյակ,,$,16161,1.0,Պանելային,list_am,16.0,55000.0,12295859.0,55000.0,550.0
երևան,5.0,3.0,63.0,0,,$,16162,1.0,Քարե,list_am,5.0,63000.0,11735216.0,63000.0,1000.0
երևան,1.0,2.0,51.0,շենգավիթ,,$,16163,1.0,Պանելային,list_am,4.0,35500.0,11097586.0,35500.0,696.08
yerevan,10.0,4.0,120.0,0,,$,16164,1.0,Պանելային,list_am,14.0,62000.0,12295934.0,62000.0,516.67
երևան,1.0,2.0,56.0,շենգավիթ,,$,16165,1.0,Քարե,list_am,5.0,40000.0,11090228.0,40000.0,714.29
երևան,5.0,3.0,90.0,արաբկիր,,$,16167,1.0,Մոնոլիտ,list_am,17.0,140000.0,12374948.0,140000.0,1555.56
երևան,1.0,2.0,50.0,շենգավիթ,,$,16168,1.0,Պանելային,list_am,4.0,35500.0,11089936.0,35500.0,710.0
երևան,2.0,3.0,76.0,արաբկիր,,$,16169,1.0,Պանելային,list_am,9.0,80000.0,12483344.0,80000.0,1052.63
երևան,9.0,4.0,83.0,արաբկիր,,$,16179,1.0,Պանելային,list_am,14.0,72000.0,11734282.0,72000.0,867.47
երևան,3.0,3.0,77.0,0,,$,16180,1.0,Քարե,list_am,5.0,67500.0,12380263.0,67500.0,876.62
երևան,3.0,2.0,50.0,շենգավիթ,,$,16181,1.0,Պանելային,list_am,4.0,41000.0,11124332.0,41000.0,820.0
երևան,8.0,3.0,92.0,կենտրոն,,$,16182,1.0,Պանելային,list_am,11.0,145000.0,12411121.0,145000.0,1576.09
երևան,4.0,3.0,71.0,աջափնյակ,,$,16183,1.0,Քարե,list_am,4.0,53000.0,12380322.0,53000.0,746.48
երևան,4.0,3.0,93.0,արաբկիր,,$,16184,1.0,Քարե,list_am,5.0,87000.0,12483283.0,87000.0,935.48
երևան,1.0,2.0,67.0,շենգավիթ,,$,16185,1.0,Պանելային,list_am,9.0,46000.0,12414347.0,46000.0,686.57
երևան,4.0,2.0,73.0,արաբկիր,,$,16186,1.0,Քարե,list_am,4.0,100000.0,13116848.0,100000.0,1369.86
երևան,8.0,3.0,88.0,0,,$,16187,1.0,Պանելային,list_am,14.0,65500.0,12380411.0,65500.0,744.32
երևան,4.0,3.0,89.0,արաբկիր,,$,16188,1.0,Պանելային,list_am,9.0,87000.0,12482367.0,87000.0,977.53
երևան,1.0,3.0,124.0,աջափնյակ,,$,16189,1.0,Քարե,list_am,5.0,50000.0,12289112.0,50000.0,403.23
երևան,3.0,2.0,50.0,շենգավիթ,,$,16190,1.0,Պանելային,list_am,4.0,48000.0,10802963.0,48000.0,960.0
երևան,5.0,2.0,55.0,0,,$,16191,1.0,Քարե,list_am,5.0,56000.0,12850361.0,56000.0,1018.18
երևան,4.0,3.0,63.0,արաբկիր,,$,16192,1.0,Քարե,list_am,5.0,72000.0,10598923.0,72000.0,1142.86
երևան,2.0,3.0,75.0,կենտրոն,,$,16193,1.0,Քարե,list_am,5.0,84000.0,12293050.0,84000.0,1120.0
երևան,1.0,3.0,73.0,աջափնյակ,,$,16194,1.0,Քարե,list_am,5.0,77000.0,12289691.0,77000.0,1054.79
երևան,5.0,3.0,91.0,արաբկիր,,$,16196,1.0,Քարե,list_am,7.0,100000.0,12483234.0,100000.0,1098.9
երևան,4.0,3.0,87.0,կենտրոն,,$,16197,1.0,Մոնոլիտ,list_am,16.0,270000.0,12241182.0,270000.0,3103.45
երևան,12.0,3.0,74.0,աջափնյակ,,$,16198,1.0,Պանելային,list_am,14.0,56000.0,12289713.0,56000.0,756.76
երևան,5.0,3.0,73.0,շենգավիթ,,$,16199,1.0,Քարե,list_am,5.0,46000.0,11105284.0,46000.0,630.14
երևան,3.0,1.0,41.0,արաբկիր,,$,16200,1.0,Քարե,list_am,4.0,50000.0,12481879.0,50000.0,1219.51
երևան,3.0,1.0,35.0,էրեբունի,,$,16201,1.0,Պանելային,list_am,9.0,33000.0,12299654.0,33000.0,942.86
yerevan,5.0,3.0,78.0,0,,$,16202,1.0,Քարե,list_am,5.0,55000.0,12289754.0,55000.0,705.13
երևան,4.0,2.0,51.0,շենգավիթ,,$,16203,1.0,Կասետային,list_am,4.0,35000.0,11420809.0,35000.0,686.27
yerevan,1.0,7.0,300.0,արաբկիր,,$,16204,1.0,Քարե,list_am,5.0,170000.0,11735698.0,170000.0,566.67
երևան,4.0,2.0,55.0,0,,$,16205,1.0,Քարե,list_am,5.0,40000.0,12261507.0,40000.0,727.27
երևան,8.0,1.0,65.0,արաբկիր,,$,16207,1.0,Քարե,list_am,9.0,70000.0,12481386.0,70000.0,1076.92
երևան,1.0,2.0,35.0,կենտրոն,,$,16208,1.0,Քարե,list_am,4.0,62000.0,11962024.0,62000.0,1771.43
երևան,2.0,3.0,70.0,0,,$,16210,1.0,Քարե,list_am,4.0,62000.0,12981868.0,62000.0,885.71
երևան,11.0,2.0,64.0,աջափնյակ,,$,16212,1.0,Պանելային,list_am,16.0,48000.0,12981801.0,48000.0,750.0
երևան,2.0,2.0,71.0,քանաքեռ,,$,16213,1.0,Պանելային,list_am,9.0,52000.0,12481455.0,52000.0,732.39
երևան,2.0,4.0,147.0,կենտրոն,,$,16214,1.0,Մոնոլիտ,list_am,14.0,230000.0,7724191.0,230000.0,1564.63
երևան,4.0,2.0,51.0,շենգավիթ,,$,16215,1.0,Պանելային,list_am,4.0,35000.0,11111400.0,35000.0,686.27
երևան,2.0,2.0,80.0,կենտրոն,,$,16216,1.0,Պանելային,list_am,10.0,76000.0,12189392.0,76000.0,950.0
երևան,7.0,2.0,70.0,աջափնյակ,,$,16217,1.0,Պանելային,list_am,9.0,55000.0,12981761.0,55000.0,785.71
երևան,2.0,2.0,68.0,նորք,,$,16218,1.0,Պանելային,list_am,9.0,43000.0,12481343.0,43000.0,632.35
երևան,1.0,2.0,50.0,շենգավիթ,,$,16219,1.0,Պանելային,list_am,4.0,35000.0,11196903.0,35000.0,700.0
երևան,4.0,2.0,81.0,արաբկիր,,$,16220,1.0,Քարե,list_am,6.0,77000.0,12481297.0,77000.0,950.62
երևան,2.0,2.0,49.0,0,,$,16221,1.0,Քարե,list_am,5.0,74000.0,10827330.0,74000.0,1510.2
երևան,3.0,3.0,60.0,շենգավիթ,,$,16222,1.0,Պանելային,list_am,4.0,50000.0,12104890.0,50000.0,833.33
երևան,2.0,3.0,100.0,կենտրոն,,$,16223,1.0,Պանելային,list_am,9.0,133000.0,9191185.0,133000.0,1330.0
երևան,5.0,2.0,31.0,կենտրոն,,$,16224,1.0,Քարե,list_am,5.0,45000.0,12481271.0,45000.0,1451.61
երևան,3.0,4.0,119.0,արաբկիր,,$,16225,1.0,Քարե,list_am,6.0,103000.0,12850563.0,103000.0,865.55
երևան,7.0,2.0,68.0,կենտրոն,,$,16226,1.0,Մոնոլիտ,list_am,10.0,143000.0,12240447.0,143000.0,2102.94
երևան,4.0,2.0,87.0,կենտրոն,,$,16227,1.0,Քարե,list_am,4.0,80000.0,12481242.0,80000.0,919.54
երևան,1.0,2.0,51.0,շենգավիթ,,$,16228,1.0,Կասետային,list_am,4.0,35000.0,12421539.0,35000.0,686.27
երևան,5.0,3.0,104.0,0,,$,16229,1.0,Մոնոլիտ,list_am,22.0,175000.0,7396176.0,175000.0,1682.69
երևան,2.0,2.0,62.0,արաբկիր,,$,16230,1.0,Քարե,list_am,5.0,65000.0,12481198.0,65000.0,1048.39
երևան,4.0,1.0,45.0,ավան,,$,16231,1.0,Քարե,list_am,7.0,27000.0,11908234.0,27000.0,600.0
երևան,3.0,2.0,67.0,արաբկիր,,$,16232,1.0,Պանելային,list_am,9.0,58000.0,12481173.0,58000.0,865.67
երևան,7.0,1.0,43.0,կենտրոն,,$,16233,1.0,Պանելային,list_am,9.0,65000.0,12279988.0,65000.0,1511.63
երևան,2.0,2.0,64.0,արաբկիր,,$,16234,1.0,Պանելային,list_am,14.0,75000.0,12481136.0,75000.0,1171.88
երևան,4.0,1.0,38.0,աջափնյակ,,$,16235,1.0,Քարե,list_am,4.0,34000.0,12981686.0,34000.0,894.74
երևան,2.0,2.0,50.0,շենգավիթ,,$,16236,1.0,Կասետային,list_am,4.0,33500.0,12528416.0,33500.0,670.0
երևան,2.0,2.0,66.0,արաբկիր,,$,16237,1.0,Քարե,list_am,5.0,80000.0,12481100.0,80000.0,1212.12
երևան,4.0,2.0,53.0,աջափնյակ,,$,16238,1.0,Քարե,list_am,5.0,56000.0,12981634.0,56000.0,1056.6
երևան,2.0,2.0,64.0,արաբկիր,,$,16239,1.0,Քարե,list_am,5.0,68000.0,12477397.0,68000.0,1062.5
yerevan,2.0,2.0,60.0,0,,$,16240,1.0,Քարե,list_am,5.0,57500.0,12981582.0,57500.0,958.33
երևան,3.0,2.0,68.0,կենտրոն,,$,16241,1.0,Պանելային,list_am,11.0,105000.0,12477240.0,105000.0,1544.12
երևան,2.0,1.0,31.0,շենգավիթ,,$,16242,1.0,Քարե,list_am,5.0,31000.0,12985720.0,31000.0,1000.0
երևան,4.0,4.0,120.0,0,,$,16243,1.0,Պանելային,list_am,9.0,70000.0,12981530.0,70000.0,583.33
